sent nr	newsent nr	token nr	token	true	pred
117	465	13	botany	O	O
117	465	14	,	O	O
117	465	15	there	O	O
117	465	16	are	O	O
117	465	17	instructive	O	O
117	465	18	days	O	O
117	465	19	to	O	O
117	465	20	be	O	O
117	465	21	spent	O	O
117	465	22	.	O	O
117	465	23	''	O	O
118	466	0	He	O	O
118	466	1	prowled	O	O
118	466	2	about	O	O
118	466	3	with	O	O
118	466	4	this	O	O
118	466	5	equipment	O	O
118	466	6	himself	O	O
118	466	7	,	O	O
118	466	8	but	O	O
118	466	9	it	O	O
118	466	10	was	O	O
118	466	11	a	O	O
118	466	12	poor	O	O
118	466	13	show	O	O
118	466	14	of	O	O
118	466	15	plants	O	O
118	466	16	which	O	O
118	466	17	he	O	O
118	466	18	would	O	O
118	466	19	bring	O	O
118	466	20	back	O	O
118	466	21	of	O	O
118	466	22	an	O	O
118	466	23	evening	O	O
118	466	24	.	O	O
119	467	0	Occasionally	O	O
119	467	1	in	O	O
119	467	2	our	O	O
119	467	3	rambles	O	O
119	467	4	we	O	O
119	467	5	came	O	O
119	467	6	across	O	O
119	467	7	Inspector	O	O
119	467	8	Baynes	O	O
119	467	9	.	O	O
120	468	0	His	O	O
120	468	1	fat	O	O
120	468	2	,	O	O
120	468	3	red	O	O
120	468	4	face	O	O
120	468	5	wreathed	O	O
120	468	6	itself	O	O
120	468	7	in	O	O
120	468	8	smiles	O	O
120	468	9	and	O	O
120	468	10	his	O	O
120	468	11	small	O	O
120	468	12	eyes	O	O
120	468	13	glittered	O	O
120	468	14	as	O	O
120	468	15	he	O	O
120	468	16	greeted	O	O
120	468	17	my	O	O
120	468	18	companion	O	O
120	468	19	.	O	O
121	469	0	He	O	O
121	469	1	said	O	O
121	469	2	little	O	O
121	469	3	about	O	O
121	469	4	the	O	O
121	469	5	case	O	O
121	469	6	,	O	O
121	469	7	but	O	O
121	469	8	from	O	O
121	469	9	that	O	O
121	469	10	little	O	O
121	469	11	we	O	O
121	469	12	gathered	O	O
121	469	13	that	O	O
121	469	14	he	O	O
121	469	15	also	O	O
121	469	16	was	O	O
121	469	17	not	B-NEG	B-NEG
121	469	18	dissatisfied	B-NEG	B-NEG
121	469	19	at	O	O
121	469	20	the	O	O
121	469	21	course	O	O
121	469	22	of	O	O
121	469	23	events	O	O
121	469	24	.	O	O
122	470	0	I	O	O
122	470	1	must	O	O
122	470	2	admit	O	O
122	470	3	,	O	O
122	470	4	however	O	O
122	470	5	,	O	O
122	470	6	that	O	O
122	470	7	I	O	O
122	470	8	was	O	O
122	470	9	somewhat	O	O
122	470	10	surprised	O	O
122	470	11	when	O	O
122	470	12	,	O	O
122	470	13	some	O	O
122	470	14	five	O	O
122	470	15	days	O	O
122	470	16	after	O	O
122	470	17	the	O	O
122	470	18	crime	O	O
122	470	19	,	O	O
122	470	20	I	O	O
122	470	21	opened	O	O
122	470	22	my	O	O
122	470	23	morning	O	O
122	470	24	paper	O	O
122	470	25	to	O	O
122	470	26	find	O	O
122	470	27	in	O	O
122	470	28	large	O	O
122	470	29	letters	O	O
122	470	30	:	O	O
123	471	0	THE	O	O
123	471	1	OXSHOTT	O	O
123	471	2	MYSTERY	O	O
124	472	0	A	O	O
124	472	1	SOLUTION	O	O
125	473	0	ARREST	O	O
125	473	1	OF	O	O
125	473	2	SUPPOSED	O	O
125	473	3	ASSASSIN	O	O
126	474	0	Holmes	O	O
126	474	1	sprang	O	O
126	474	2	in	O	O
126	474	3	his	O	O
126	474	4	chair	O	O
126	474	5	as	O	O
126	474	6	if	O	O
126	474	7	he	O	O
126	474	8	had	O	O
126	474	9	been	O	O
126	474	10	stung	O	O
126	474	11	when	O	O
126	474	12	I	O	O
126	474	13	read	O	O
126	474	14	the	O	O
126	474	15	headlines	O	O
126	474	16	.	O	O
127	475	0	``	O	O
127	475	1	By	O	O
127	475	2	Jove	O	O
127	475	3	!	O	O
127	475	4	''	O	O
127	475	5	he	O	O
127	475	6	cried	O	O
127	475	7	.	O	O
128	476	0	``	O	O
128	476	1	You	O	O
128	476	2	do	O	O
128	476	3	n't	B-NEG	B-NEG
128	476	4	mean	O	O
128	476	5	that	O	O
128	476	6	Baynes	O	O
128	476	7	has	O	O
128	476	8	got	O	O
128	476	9	him	O	O
128	476	10	?	O	O
128	476	11	''	O	O
129	477	0	``	O	O
129	477	1	Apparently	O	O
129	477	2	,	O	O
129	477	3	''	O	O
129	477	4	said	O	O
129	477	5	I	O	O
129	477	6	as	O	O
129	477	7	I	O	O
129	477	8	read	O	O
129	477	9	the	O	O
129	477	10	following	O	O
129	477	11	report	O	O
129	477	12	:	O	O
130	478	0	``	O	O
130	478	1	Great	O	O
130	478	2	excitement	O	O
130	478	3	was	O	O
130	478	4	caused	O	O
130	478	5	in	O	O
130	478	6	Esher	O	O
130	478	7	and	O	O
130	478	8	the	O	O
130	478	9	neighbouring	O	O
130	478	10	district	O	O
130	478	11	when	O	O
130	478	12	it	O	O
130	478	13	was	O	O
130	478	14	learned	O	O
130	478	15	late	O	O
130	478	16	last	O	O
130	478	17	night	O	O
130	478	18	that	O	O
130	478	19	an	O	O
130	478	20	arrest	O	O
130	478	21	had	O	O
130	478	22	been	O	O
130	478	23	effected	O	O
130	478	24	in	O	O
130	478	25	connection	O	O
130	478	26	with	O	O
130	478	27	the	O	O
130	478	28	Oxshott	O	O
130	478	29	murder	O	O
130	478	30	.	O	O
131	479	0	It	O	O
131	479	1	will	O	O
131	479	2	be	O	O
131	479	3	remembered	O	O
131	479	4	that	O	O
131	479	5	Mr.	O	O
131	479	6	Garcia	O	O
131	479	7	,	O	O
131	479	8	of	O	O
131	479	9	Wisteria	O	O
131	479	10	Lodge	O	O
131	479	11	,	O	O
131	479	12	was	O	O
131	479	13	found	O	O
131	479	14	dead	O	O
131	479	15	on	O	O
131	479	16	Oxshott	O	O
131	479	17	Common	O	O
131	479	18	,	O	O
131	479	19	his	O	O
131	479	20	body	O	O
131	479	21	showing	O	O
131	479	22	signs	O	O
131	479	23	of	O	O
131	479	24	extreme	O	O
131	479	25	violence	O	O
131	479	26	,	O	O
131	479	27	and	O	O
131	479	28	that	O	O
131	479	29	on	O	O
131	479	30	the	O	O
131	479	31	same	O	O
131	479	32	night	O	O
131	479	33	his	O	O
131	479	34	servant	O	O
131	479	35	and	O	O
131	479	36	his	O	O
131	479	37	cook	O	O
131	479	38	fled	O	O
131	479	39	,	O	O
131	479	40	which	O	O
131	479	41	appeared	O	O
131	479	42	to	O	O
131	479	43	show	O	O
131	479	44	their	O	O
131	479	45	participation	O	O
131	479	46	in	O	O
131	479	47	the	O	O
131	479	48	crime	O	O
131	479	49	.	O	O
132	480	0	It	O	O
132	480	1	was	O	O
132	480	2	suggested	O	O
132	480	3	,	O	O
132	480	4	but	O	O
132	480	5	never	B-NEG	B-NEG
132	480	6	proved	O	O
132	480	7	,	O	O
132	480	8	that	O	O
132	480	9	the	O	O
132	480	10	deceased	O	O
132	480	11	gentleman	O	O
132	480	12	may	O	O
132	480	13	have	O	O
132	480	14	had	O	O
132	480	15	valuables	O	O
132	480	16	in	O	O
132	480	17	the	O	O
132	480	18	house	O	O
132	480	19	,	O	O
132	480	20	and	O	O
132	480	21	that	O	O
132	480	22	their	O	O
132	480	23	abstraction	O	O
132	480	24	was	O	O
132	480	25	the	O	O
132	480	26	motive	O	O
132	480	27	of	O	O
132	480	28	the	O	O
132	480	29	crime	O	O
132	480	30	.	O	O
133	481	0	Every	O	O
133	481	1	effort	O	O
133	481	2	was	O	O
133	481	3	made	O	O
133	481	4	by	O	O
133	481	5	Inspector	O	O
133	481	6	Baynes	O	O
133	481	7	,	O	O
133	481	8	who	O	O
133	481	9	has	O	O
133	481	10	the	O	O
133	481	11	case	O	O
133	481	12	in	O	O
133	481	13	hand	O	O
133	481	14	,	O	O
133	481	15	to	O	O
133	481	16	ascertain	O	O
133	481	17	the	O	O
133	481	18	hiding	O	O
133	481	19	place	O	O
133	481	20	of	O	O
133	481	21	the	O	O
133	481	22	fugitives	O	O
133	481	23	,	O	O
133	481	24	and	O	O
133	481	25	he	O	O
133	481	26	had	O	O
133	481	27	good	O	O
133	481	28	reason	O	O
133	481	29	to	O	O
133	481	30	believe	O	O
133	481	31	that	O	O
133	481	32	they	O	O
133	481	33	had	O	O
133	481	34	not	B-NEG	B-NEG
133	481	35	gone	O	O
133	481	36	far	O	O
133	481	37	but	O	O
133	481	38	were	O	O
133	481	39	lurking	O	O
133	481	40	in	O	O
133	481	41	some	O	O
133	481	42	retreat	O	O
133	481	43	which	O	O
133	481	44	had	O	O
133	481	45	been	O	O
133	481	46	already	O	O
133	481	47	prepared	O	O
133	481	48	.	O	O
134	482	0	It	O	O
134	482	1	was	O	O
134	482	2	certain	O	O
134	482	3	from	O	O
134	482	4	the	O	O
134	482	5	first	O	O
134	482	6	,	O	O
134	482	7	however	O	O
134	482	8	,	O	O
134	482	9	that	O	O
134	482	10	they	O	O
134	482	11	would	O	O
134	482	12	eventually	O	O
134	482	13	be	O	O
134	482	14	detected	O	O
134	482	15	,	O	O
134	482	16	as	O	O
134	482	17	the	O	O
134	482	18	cook	O	O
134	482	19	,	O	O
134	482	20	from	O	O
134	482	21	the	O	O
134	482	22	evidence	O	O
134	482	23	of	O	O
134	482	24	one	O	O
134	482	25	or	O	O
134	482	26	two	O	O
134	482	27	tradespeople	O	O
134	482	28	who	O	O
134	482	29	have	O	O
134	482	30	caught	O	O
134	482	31	a	O	O
134	482	32	glimpse	O	O
134	482	33	of	O	O
134	482	34	him	O	O
134	482	35	through	O	O
134	482	36	the	O	O
134	482	37	window	O	O
134	482	38	,	O	O
134	482	39	was	O	O
134	482	40	a	O	O
134	482	41	man	O	O
134	482	42	of	O	O
134	482	43	most	O	O
134	482	44	remarkable	O	O
134	482	45	appearance	O	O
134	482	46	--	O	O
134	482	47	being	O	O
134	482	48	a	O	O
134	482	49	huge	O	O
134	482	50	and	O	O
134	482	51	hideous	O	O
134	482	52	mulatto	O	O
134	482	53	,	O	O
134	482	54	with	O	O
134	482	55	yellowish	O	O
134	482	56	features	O	O
134	482	57	of	O	O
134	482	58	a	O	O
134	482	59	pronounced	O	O
134	482	60	negroid	O	O
134	482	61	type	O	O
134	482	62	.	O	O
135	483	0	This	O	O
135	483	1	man	O	O
135	483	2	has	O	O
135	483	3	been	O	O
135	483	4	seen	O	O
135	483	5	since	O	O
135	483	6	the	O	O
135	483	7	crime	O	O
135	483	8	,	O	O
135	483	9	for	O	O
135	483	10	he	O	O
135	483	11	was	O	O
135	483	12	detected	O	O
135	483	13	and	O	O
135	483	14	pursued	O	O
135	483	15	by	O	O
135	483	16	Constable	O	O
135	483	17	Walters	O	O
135	483	18	on	O	O
135	483	19	the	O	O
135	483	20	same	O	O
135	483	21	evening	O	O
135	483	22	,	O	O
135	483	23	when	O	O
135	483	24	he	O	O
135	483	25	had	O	O
135	483	26	the	O	O
135	483	27	audacity	O	O
135	483	28	to	O	O
135	483	29	revisit	O	O
135	483	30	Wisteria	O	O
135	483	31	Lodge	O	O
135	483	32	.	O	O
136	484	0	Inspector	O	O
136	484	1	Baynes	O	O
136	484	2	,	O	O
136	484	3	considering	O	O
136	484	4	that	O	O
136	484	5	such	O	O
136	484	6	a	O	O
136	484	7	visit	O	O
136	484	8	must	O	O
136	484	9	have	O	O
136	484	10	some	O	O
136	484	11	purpose	O	O
136	484	12	in	O	O
136	484	13	view	O	O
136	484	14	and	O	O
136	484	15	was	O	O
136	484	16	likely	O	O
136	484	17	,	O	O
136	484	18	therefore	O	O
136	484	19	,	O	O
136	484	20	to	O	O
136	484	21	be	O	O
136	484	22	repeated	O	O
136	484	23	,	O	O
136	484	24	abandoned	O	O
136	484	25	the	O	O
136	484	26	house	O	O
136	484	27	but	O	O
136	484	28	left	O	O
136	484	29	an	O	O
136	484	30	ambuscade	O	O
136	484	31	in	O	O
136	484	32	the	O	O
136	484	33	shrubbery	O	O
136	484	34	.	O	O
137	485	0	The	O	O
137	485	1	man	O	O
137	485	2	walked	O	O
137	485	3	into	O	O
137	485	4	the	O	O
137	485	5	trap	O	O
137	485	6	and	O	O
137	485	7	was	O	O
137	485	8	captured	O	O
137	485	9	last	O	O
137	485	10	night	O	O
137	485	11	after	O	O
137	485	12	a	O	O
137	485	13	struggle	O	O
137	485	14	in	O	O
137	485	15	which	O	O
137	485	16	Constable	O	O
137	485	17	Downing	O	O
137	485	18	was	O	O
137	485	19	badly	O	O
137	485	20	bitten	O	O
137	485	21	by	O	O
137	485	22	the	O	O
137	485	23	savage	O	O
137	485	24	.	O	O
138	486	0	We	O	O
138	486	1	understand	O	O
138	486	2	that	O	O
138	486	3	when	O	O
138	486	4	the	O	O
138	486	5	prisoner	O	O
138	486	6	is	O	O
138	486	7	brought	O	O
138	486	8	before	O	O
138	486	9	the	O	O
138	486	10	magistrates	O	O
138	486	11	a	O	O
138	486	12	remand	O	O
138	486	13	will	O	O
138	486	14	be	O	O
138	486	15	applied	O	O
138	486	16	for	O	O
138	486	17	by	O	O
138	486	18	the	O	O
138	486	19	police	O	O
138	486	20	,	O	O
138	486	21	and	O	O
138	486	22	that	O	O
138	486	23	great	O	O
138	486	24	developments	O	O
138	486	25	are	O	O
138	486	26	hoped	O	O
138	486	27	from	O	O
138	486	28	his	O	O
138	486	29	capture	O	O
138	486	30	.	O	O
138	486	31	''	O	O
139	487	0	``	O	O
139	487	1	Really	O	O
139	487	2	we	O	O
139	487	3	must	O	O
139	487	4	see	O	O
139	487	5	Baynes	O	O
139	487	6	at	O	O
139	487	7	once	O	O
139	487	8	,	O	O
139	487	9	''	O	O
139	487	10	cried	O	O
139	487	11	Holmes	O	O
139	487	12	,	O	O
139	487	13	picking	O	O
139	487	14	up	O	O
139	487	15	his	O	O
139	487	16	hat	O	O
139	487	17	.	O	O
140	488	0	``	O	O
140	488	1	We	O	O
140	488	2	will	O	O
140	488	3	just	O	O
140	488	4	catch	O	O
140	488	5	him	O	O
140	488	6	before	O	O
140	488	7	he	O	O
140	488	8	starts	O	O
140	488	9	.	O	O
140	488	10	''	O	O
141	489	0	We	O	O
141	489	1	hurried	O	O
141	489	2	down	O	O
141	489	3	the	O	O
141	489	4	village	O	O
141	489	5	street	O	O
141	489	6	and	O	O
141	489	7	found	O	O
141	489	8	,	O	O
141	489	9	as	O	O
141	489	10	we	O	O
141	489	11	had	O	O
141	489	12	expected	O	O
141	489	13	,	O	O
141	489	14	that	O	O
141	489	15	the	O	O
141	489	16	inspector	O	O
141	489	17	was	O	O
141	489	18	just	O	O
141	489	19	leaving	O	O
141	489	20	his	O	O
141	489	21	lodgings	O	O
141	489	22	.	O	O
142	490	0	``	O	O
142	490	1	You	O	O
142	490	2	've	O	O
142	490	3	seen	O	O
142	490	4	the	O	O
142	490	5	paper	O	O
142	490	6	,	O	O
142	490	7	Mr.	O	O
142	490	8	Holmes	O	O
142	490	9	?	O	O
142	490	10	''	O	O
142	490	11	he	O	O
142	490	12	asked	O	O
142	490	13	,	O	O
142	490	14	holding	O	O
142	490	15	one	O	O
142	490	16	out	O	O
142	490	17	to	O	O
142	490	18	us	O	O
142	490	19	.	O	O
143	491	0	``	O	O
143	491	1	Yes	O	O
143	491	2	,	O	O
143	491	3	Baynes	O	O
143	491	4	,	O	O
143	491	5	I	O	O
143	491	6	've	O	O
143	491	7	seen	O	O
143	491	8	it	O	O
143	491	9	.	O	O
144	492	0	Pray	O	O
144	492	1	do	O	O
144	492	2	n't	B-NEG	B-NEG
144	492	3	think	O	O
144	492	4	it	O	O
144	492	5	a	O	O
144	492	6	liberty	O	O
144	492	7	if	O	O
144	492	8	I	O	O
144	492	9	give	O	O
144	492	10	you	O	O
144	492	11	a	O	O
144	492	12	word	O	O
144	492	13	of	O	O
144	492	14	friendly	O	O
144	492	15	warning	O	O
144	492	16	.	O	O
144	492	17	''	O	O
145	493	0	``	O	O
145	493	1	Of	O	O
145	493	2	warning	O	O
145	493	3	,	O	O
145	493	4	Mr.	O	O
145	493	5	Holmes	O	O
145	493	6	?	O	O
145	493	7	''	O	O
146	494	0	``	O	O
146	494	1	I	O	O
146	494	2	have	O	O
146	494	3	looked	O	O
146	494	4	into	O	O
146	494	5	this	O	O
146	494	6	case	O	O
146	494	7	with	O	O
146	494	8	some	O	O
146	494	9	care	O	O
146	494	10	,	O	O
146	494	11	and	O	O
146	494	12	I	O	O
146	494	13	am	O	O
146	494	14	not	B-NEG	B-NEG
146	494	15	convinced	O	O
146	494	16	that	O	O
146	494	17	you	O	O
146	494	18	are	O	O
146	494	19	on	O	O
146	494	20	the	O	O
146	494	21	right	O	O
146	494	22	lines	O	O
146	494	23	.	O	O
147	495	0	I	O	O
147	495	1	do	O	O
147	495	2	n't	B-NEG	B-NEG
147	495	3	want	O	O
147	495	4	you	O	O
147	495	5	to	O	O
147	495	6	commit	O	O
147	495	7	yourself	O	O
147	495	8	too	O	O
147	495	9	far	O	O
147	495	10	unless	O	O
147	495	11	you	O	O
147	495	12	are	O	O
147	495	13	sure	O	O
147	495	14	.	O	O
147	495	15	''	O	O
148	496	0	``	O	O
148	496	1	You	O	O
148	496	2	're	O	O
148	496	3	very	O	O
148	496	4	kind	O	O
148	496	5	,	O	O
148	496	6	Mr.	O	O
148	496	7	Holmes	O	O
148	496	8	.	O	O
148	496	9	''	O	O
149	497	0	``	O	O
149	497	1	I	O	O
149	497	2	assure	O	O
149	497	3	you	O	O
149	497	4	I	O	O
149	497	5	speak	O	O
149	497	6	for	O	O
149	497	7	your	O	O
149	497	8	good	O	O
149	497	9	.	O	O
149	497	10	''	O	O
150	498	0	It	O	O
150	498	1	seemed	O	O
150	498	2	to	O	O
150	498	3	me	O	O
150	498	4	that	O	O
150	498	5	something	O	O
150	498	6	like	O	O
150	498	7	a	O	O
150	498	8	wink	O	O
150	498	9	quivered	O	O
150	498	10	for	O	O
150	498	11	an	O	O
150	498	12	instant	O	O
150	498	13	over	O	O
150	498	14	one	O	O
150	498	15	of	O	O
150	498	16	Mr.	O	O
150	498	17	Baynes	O	O
150	498	18	's	O	O
150	498	19	tiny	O	O
150	498	20	eyes	O	O
150	498	21	.	O	O
151	499	0	``	O	O
151	499	1	We	O	O
151	499	2	agreed	O	O
151	499	3	to	O	O
151	499	4	work	O	O
151	499	5	on	O	O
151	499	6	our	O	O
151	499	7	own	O	O
151	499	8	lines	O	O
151	499	9	,	O	O
151	499	10	Mr.	O	O
151	499	11	Holmes	O	O
151	499	12	.	O	O
152	500	0	That	O	O
152	500	1	's	O	O
152	500	2	what	O	O
152	500	3	I	O	O
152	500	4	am	O	O
152	500	5	doing	O	O
152	500	6	.	O	O
152	500	7	''	O	O
153	501	0	``	O	O
153	501	1	Oh	O	O
153	501	2	,	O	O
153	501	3	very	O	O
153	501	4	good	O	O
153	501	5	,	O	O
153	501	6	''	O	O
153	501	7	said	O	O
153	501	8	Holmes	O	O
153	501	9	.	O	O
154	502	0	``	O	O
154	502	1	Do	O	O
154	502	2	n't	B-NEG	B-NEG
154	502	3	blame	O	O
154	502	4	me	O	O
154	502	5	.	O	O
154	502	6	''	O	O
155	503	0	``	O	O
155	503	1	No	B-NEG	B-NEG
155	503	2	,	O	O
155	503	3	sir	O	O
155	503	4	;	O	O
155	503	5	I	O	O
155	503	6	believe	O	O
155	503	7	you	O	O
155	503	8	mean	O	O
155	503	9	well	O	O
155	503	10	by	O	O
155	503	11	me	O	O
155	503	12	.	O	O
156	504	0	But	O	O
156	504	1	we	O	O
156	504	2	all	O	O
156	504	3	have	O	O
156	504	4	our	O	O
156	504	5	own	O	O
156	504	6	systems	O	O
156	504	7	,	O	O
156	504	8	Mr.	O	O
156	504	9	Holmes	O	O
156	504	10	.	O	O
157	505	0	You	O	O
157	505	1	have	O	O
157	505	2	yours	O	O
157	505	3	,	O	O
157	505	4	and	O	O
157	505	5	maybe	O	O
157	505	6	I	O	O
157	505	7	have	O	O
157	505	8	mine	O	O
157	505	9	.	O	O
157	505	10	''	O	O
158	506	0	``	O	O
158	506	1	Let	O	O
158	506	2	us	O	O
158	506	3	say	O	O
158	506	4	no	B-NEG	B-NEG
158	506	5	more	O	O
158	506	6	about	O	O
158	506	7	it	O	O
158	506	8	.	O	O
158	506	9	''	O	O
159	507	0	``	O	O
159	507	1	You	O	O
159	507	2	're	O	O
159	507	3	welcome	O	O
159	507	4	always	O	O
159	507	5	to	O	O
159	507	6	my	O	O
159	507	7	news	O	O
159	507	8	.	O	O
160	508	0	This	O	O
160	508	1	fellow	O	O
160	508	2	is	O	O
160	508	3	a	O	O
160	508	4	perfect	O	O
160	508	5	savage	O	O
160	508	6	,	O	O
160	508	7	as	O	O
160	508	8	strong	O	O
160	508	9	as	O	O
160	508	10	a	O	O
160	508	11	cart-horse	O	O
160	508	12	and	O	O
160	508	13	as	O	O
160	508	14	fierce	O	O
160	508	15	as	O	O
160	508	16	the	O	O
160	508	17	devil	O	O
160	508	18	.	O	O
161	509	0	He	O	O
161	509	1	chewed	O	O
161	509	2	Downing	O	O
161	509	3	's	O	O
161	509	4	thumb	O	O
161	509	5	nearly	O	O
161	509	6	off	O	O
161	509	7	before	O	O
161	509	8	they	O	O
161	509	9	could	O	O
161	509	10	master	O	O
161	509	11	him	O	O
161	509	12	.	O	O
162	510	0	He	O	O
162	510	1	hardly	O	O
162	510	2	speaks	O	O
162	510	3	a	O	O
162	510	4	word	O	O
162	510	5	of	O	O
162	510	6	English	O	O
162	510	7	,	O	O
162	510	8	and	O	O
162	510	9	we	O	O
162	510	10	can	O	O
162	510	11	get	O	O
162	510	12	nothing	B-NEG	B-NEG
162	510	13	out	O	O
162	510	14	of	O	O
162	510	15	him	O	O
162	510	16	but	O	O
162	510	17	grunts	O	O
162	510	18	.	O	O
162	510	19	''	O	O
163	511	0	``	O	O
163	511	1	And	O	O
163	511	2	you	O	O
163	511	3	think	O	O
163	511	4	you	O	O
163	511	5	have	O	O
163	511	6	evidence	O	O
163	511	7	that	O	O
163	511	8	he	O	O
163	511	9	murdered	O	O
163	511	10	his	O	O
163	511	11	late	O	O
163	511	12	master	O	O
163	511	13	?	O	O
163	511	14	''	O	O
164	512	0	``	O	O
164	512	1	I	O	O
164	512	2	did	O	O
164	512	3	n't	B-NEG	B-NEG
164	512	4	say	O	O
164	512	5	so	O	O
164	512	6	,	O	O
164	512	7	Mr.	O	O
164	512	8	Holmes	O	O
164	512	9	;	O	O
164	512	10	I	O	O
164	512	11	did	O	O
164	512	12	n't	B-NEG	B-NEG
164	512	13	say	O	O
164	512	14	so	O	O
164	512	15	.	O	O
165	513	0	We	O	O
165	513	1	all	O	O
165	513	2	have	O	O
165	513	3	our	O	O
165	513	4	little	O	O
165	513	5	ways	O	O
165	513	6	.	O	O
166	514	0	You	O	O
166	514	1	try	O	O
166	514	2	yours	O	O
166	514	3	and	O	O
166	514	4	I	O	O
166	514	5	will	O	O
166	514	6	try	O	O
166	514	7	mine	O	O
166	514	8	.	O	O
167	515	0	That	O	O
167	515	1	's	O	O
167	515	2	the	O	O
167	515	3	agreement	O	O
167	515	4	.	O	O
167	515	5	''	O	O
168	516	0	Holmes	O	O
168	516	1	shrugged	O	O
168	516	2	his	O	O
168	516	3	shoulders	O	O
168	516	4	as	O	O
168	516	5	we	O	O
168	516	6	walked	O	O
168	516	7	away	O	O
168	516	8	together	O	O
168	516	9	.	O	O
169	517	0	``	O	O
169	517	1	I	O	O
169	517	2	ca	O	O
169	517	3	n't	B-NEG	B-NEG
169	517	4	make	O	O
169	517	5	the	O	O
169	517	6	man	O	O
169	517	7	out	O	O
169	517	8	.	O	O
170	518	0	He	O	O
170	518	1	seems	O	O
170	518	2	to	O	O
170	518	3	be	O	O
170	518	4	riding	O	O
170	518	5	for	O	O
170	518	6	a	O	O
170	518	7	fall	O	O
170	518	8	.	O	O
171	519	0	Well	O	O
171	519	1	,	O	O
171	519	2	as	O	O
171	519	3	he	O	O
171	519	4	says	O	O
171	519	5	,	O	O
171	519	6	we	O	O
171	519	7	must	O	O
171	519	8	each	O	O
171	519	9	try	O	O
171	519	10	our	O	O
171	519	11	own	O	O
171	519	12	way	O	O
171	519	13	and	O	O
171	519	14	see	O	O
171	519	15	what	O	O
171	519	16	comes	O	O
171	519	17	of	O	O
171	519	18	it	O	O
171	519	19	.	O	O
172	520	0	But	O	O
172	520	1	there	O	O
172	520	2	's	O	O
172	520	3	something	O	O
172	520	4	in	O	O
172	520	5	Inspector	O	O
172	520	6	Baynes	O	O
172	520	7	which	O	O
172	520	8	I	O	O
172	520	9	ca	O	O
172	520	10	n't	B-NEG	B-NEG
172	520	11	quite	O	O
172	520	12	understand	O	O
172	520	13	.	O	O
172	520	14	''	O	O
173	521	0	``	O	O
173	521	1	Just	O	O
173	521	2	sit	O	O
173	521	3	down	O	O
173	521	4	in	O	O
173	521	5	that	O	O
173	521	6	chair	O	O
173	521	7	,	O	O
173	521	8	Watson	O	O
173	521	9	,	O	O
173	521	10	''	O	O
173	521	11	said	O	O
173	521	12	Sherlock	O	O
173	521	13	Holmes	O	O
173	521	14	when	O	O
173	521	15	we	O	O
173	521	16	had	O	O
173	521	17	returned	O	O
173	521	18	to	O	O
173	521	19	our	O	O
173	521	20	apartment	O	O
173	521	21	at	O	O
173	521	22	the	O	O
173	521	23	Bull	O	O
173	521	24	.	O	O
174	522	0	``	O	O
174	522	1	I	O	O
174	522	2	want	O	O
174	522	3	to	O	O
174	522	4	put	O	O
174	522	5	you	O	O
174	522	6	in	O	O
174	522	7	touch	O	O
174	522	8	with	O	O
174	522	9	the	O	O
174	522	10	situation	O	O
174	522	11	,	O	O
174	522	12	as	O	O
174	522	13	I	O	O
174	522	14	may	O	O
174	522	15	need	O	O
174	522	16	your	O	O
174	522	17	help	O	O
174	522	18	to-night	O	O
174	522	19	.	O	O
175	523	0	Let	O	O
175	523	1	me	O	O
175	523	2	show	O	O
175	523	3	you	O	O
175	523	4	the	O	O
175	523	5	evolution	O	O
175	523	6	of	O	O
175	523	7	this	O	O
175	523	8	case	O	O
175	523	9	so	O	O
175	523	10	far	O	O
175	523	11	as	O	O
175	523	12	I	O	O
175	523	13	have	O	O
175	523	14	been	O	O
175	523	15	able	O	O
175	523	16	to	O	O
175	523	17	follow	O	O
175	523	18	it	O	O
175	523	19	.	O	O
176	524	0	Simple	O	O
176	524	1	as	O	O
176	524	2	it	O	O
176	524	3	has	O	O
176	524	4	been	O	O
176	524	5	in	O	O
176	524	6	its	O	O
176	524	7	leading	O	O
176	524	8	features	O	O
176	524	9	,	O	O
176	524	10	it	O	O
176	524	11	has	O	O
176	524	12	none	O	B-NEG
176	524	13	the	O	O
176	524	14	less	O	O
176	524	15	presented	O	O
176	524	16	surprising	O	O
176	524	17	difficulties	O	O
176	524	18	in	O	O
176	524	19	the	O	O
176	524	20	way	O	O
176	524	21	of	O	O
176	524	22	an	O	O
176	524	23	arrest	O	O
176	524	24	.	O	O
177	525	0	There	O	O
177	525	1	are	O	O
177	525	2	gaps	O	O
177	525	3	in	O	O
177	525	4	that	O	O
177	525	5	direction	O	O
177	525	6	which	O	O
177	525	7	we	O	O
177	525	8	have	O	O
177	525	9	still	O	O
177	525	10	to	O	O
177	525	11	fill	O	O
177	525	12	.	O	O
178	526	0	``	O	O
178	526	1	We	O	O
178	526	2	will	O	O
178	526	3	go	O	O
178	526	4	back	O	O
178	526	5	to	O	O
178	526	6	the	O	O
178	526	7	note	O	O
178	526	8	which	O	O
178	526	9	was	O	O
178	526	10	handed	O	O
178	526	11	in	O	O
178	526	12	to	O	O
178	526	13	Garcia	O	O
178	526	14	upon	O	O
178	526	15	the	O	O
178	526	16	evening	O	O
178	526	17	of	O	O
178	526	18	his	O	O
178	526	19	death	O	O
178	526	20	.	O	O
179	527	0	We	O	O
179	527	1	may	O	O
